sample_id,PRS_1,PRS_2,PRS_3,PRS_4,PRS_5,PRS_6,PRS_7,PRS_8,PRS_9,PRS_10,PRS_11,PRS_12
S0030,-1.6925606735716086,-0.38847682561821334,-0.7422666371576447,0.17250718838507423,0.013401858218038697,-0.23408207308014561,1.0276043614011736,-1.1014142111807836,-1.0411214673926061,-1.0242252710980422,-0.3603275874259869,-1.2285902159118463
S0031,-0.048571488799270555,-0.1654901946308669,-0.78651511399908,0.8737662540561958,-0.059500528286736874,1.0626473640318037,-0.19504985120443202,-0.02419488823135469,-0.5627824046817108,-0.007046540535484532,0.7122313061320464,-0.41133423227029803
S0032,0.5184119625346643,-0.8127469610457412,0.7590505655222095,-0.5799058273119273,0.8516798732290504,0.06097654243366502,1.5209537333910634,-1.154067726254209,-1.4761767733118683,-0.6162172459755669,-1.3846109480343132,-1.3827348944282776
S0033,0.6215507604598759,-0.004178793412658349,-0.47968097670425885,-0.3869625973054321,-0.5972376643263394,1.6503691678190437,-0.7355057076430367,-1.3221338980832993,0.7960506174863278,-0.2157556233478209,2.0387736888178853,-0.5262056387941353
S0034,0.845984179756792,1.0821973305993051,-0.5213358322020036,-0.7429207679090358,0.7413665309309047,0.5748919179139307,-1.4106101007109266,-1.1284356363047208,-2.5364300049480053,0.5953868539788023,-0.2618271931357455,-0.162150420975282
S0035,-1.6914440977018532,-1.0981023530893264,-0.4779589125675662,-0.672325600147821,0.11783607551763121,0.5834681266318139,2.269612569285197,-0.020017030030925434,1.1154026630969456,-0.8299727769797747,-1.6749463149753558,-0.35230164671012465
S0036,-1.5977217178742416,0.014673167169103205,-0.7804541245086651,-1.9542713867545856,1.7360251458601772,-0.5375617131053801,-1.6376193029441979,0.8981717905072897,-0.7286143625392852,1.090166033690662,-0.7333943346780494,-0.5408976902627972
S0037,0.3448317094770465,0.5932193807041102,0.7684837373405985,-0.08974113872932903,0.5286167215545834,0.7456286069234205,0.20056913856684971,-0.14265811326429617,-1.4452949482311301,0.5991741567799889,0.04217369914115087,-0.41361585235070747
S0038,1.27776636359166,-1.4278336329133157,1.6440363153648863,-0.022273278634465647,0.3175181785028984,-0.39504411453027083,-1.6670729125233301,-0.1396098984657797,0.33474490689279257,0.6762254464025941,-0.1980331984389014,-2.192539841204418
S0039,-1.5416613445826255,2.052019623763294,-1.0925359837721156,1.4270494582392084,-0.9340867374175955,-0.18245590972786754,0.625208259599904,-0.8201944465808737,1.5922151357590542,0.07572835806841098,0.4608508462996698,-0.2676070080191258
S0040,0.6587202870170907,1.5787927398498625,-0.13128593762321436,1.7297127907492362,-0.6115958083791179,0.76409603935171,0.4891143362430499,-1.0685820726823694,0.2138097046373318,0.0073659378503727856,-0.8531921762768451,0.3580024341941265
S0041,0.14628954610851758,-0.07258694730721668,-0.06857746905868485,-0.09001025892361937,-0.3676996212463275,0.13983409501498167,-0.6439142123637804,2.6568094914699993,-1.4093332454653158,-0.584736077234459,-0.5057421045769407,2.0404934143245375
S0042,-1.3201346499774993,0.4259222979861098,0.24839406504653988,0.33360230467454804,1.2363431626109402,1.2158293597470884,-0.4509568265201174,0.1940174494939909,-1.864102032152144,0.09909300852192908,-0.7939894278319191,-0.1863824259605165
S0043,-1.6853718648166949,0.4048722867190754,-1.6965686955756079,0.14828460679158642,-1.2265055930225495,-0.8496410351358846,1.1547321025451627,0.587917945913622,1.149203137670543,1.5597271325012902,-0.7728387071397649,1.4989716624408718
S0044,-1.4655056561789015,0.7461003345449032,-0.4933377145999715,-0.9303001426393164,0.6144698673044425,0.9449515251692131,0.9152683866465448,0.21485988889479202,0.13195730132923905,0.5268665856999025,0.30376407551719103,0.5413558395859803
S0045,0.20399946111071426,0.8427838245063638,-1.6272078065504278,-0.13127347508638623,-1.3838464938455861,0.27670201760488466,1.6419301758536977,-0.47408478194696846,0.12725203029721524,0.7564867149216389,-2.0677229317665247,-0.5221104821441878
S0046,0.36451565927285023,-2.896994725657275,-0.9768084930749713,1.1008579733812893,1.0029969004507249,0.37431822737010023,0.8821976399431775,0.2151042344214637,0.5553949074423146,-0.31565370884061383,0.11581268292209276,-0.6323703864158223
S0047,1.2634833441823135,1.5215594095022018,1.3799128006970733,-0.4081087616778623,-0.9537740393650874,1.2769736607501632,0.5439072025914127,0.32858434152364246,-0.6336320849451457,0.4256638126367649,-1.085278059661935,0.6340623560790319
S0048,1.3788866996062104,1.6310455439079523,0.708524054109816,-1.3820215496211217,0.19733013094602156,2.139681744057713,-0.8686115904422842,-0.05918157291021701,1.4135243518009772,0.6171339220735854,2.4801563244851046,-0.7328693832285884
S0049,-0.9897557857408219,1.2241254358351739,-1.195878628271536,-0.1967679888175363,-0.06564654485957652,1.035989473385922,0.6142679680252469,0.45706491417686257,-0.40243087790166676,1.215004019081943,4.0258240427272645,0.6912820989229157
S0050,0.09967220754683649,-1.2978629709921605,-0.6374814493171534,-0.21371023394730407,-0.5346002402671326,-0.01607783452684818,1.7780160768072877,1.2471669173692341,-0.15883271646825428,-1.2082799446658605,1.337367642902413,-0.049054273461364435
S0051,-1.726500425602355,0.7124301184930362,1.0256866842334653,-2.425908404934669,-0.8245546421329034,-0.11045401130771397,0.7345109113086175,-0.5157465846241712,-0.8321419019739364,0.7271692496802824,-0.4683223733141591,0.5420546505486971
S0052,-1.1115156549745906,-1.3523330192363985,0.755269157570397,0.2525199103172139,0.9224557332362071,-0.5325930009214418,-0.7951053024797451,1.3607188875409106,-1.5229587639944702,1.2514607091806247,1.3205047074823832,0.8600895142660753
S0053,-0.6878075170104481,-0.8165238367253593,-0.21005577299819952,-1.2950396768313994,-0.9616939987535967,0.644734291509046,0.6493491142241571,-1.0495748265349563,0.6761219353000746,0.4543033057398061,1.5098862545771035,0.5691364418675215
S0054,1.058581053734378,0.47707759093021124,0.9799291096971879,-1.287117156567775,-0.1217444571109134,-0.038982768227529795,-0.2437499469352824,0.4438866303167256,0.634379654495751,0.3922570770711484,-0.17694388122133783,-0.735730079845125
S0055,1.097186074156234,0.34973281661383504,-1.0186138583994084,-0.19368754164962376,-1.7432996777073613,0.035370614347442896,-0.19837994259859598,-0.5744669503553378,1.5846001898035293,-1.1561541195421123,0.7063929516823354,2.1867081609318735
S0056,1.077267903716688,-0.03153878209776703,-1.1340686394233275,-1.3620621765844554,-0.411551694957522,-0.6870007339139083,-0.7195469089581323,-0.3263134554712441,-0.10224709288568688,0.4852119476452963,-1.2377962194624292,-0.68224379613305
S0057,-0.15967208282248133,-0.19548519342326906,1.8364237074134229,0.2322465927238575,-1.6135898119594245,0.4181813615867647,0.5456637227439788,-0.12512802824473812,-1.2133966744092013,1.7580546953134628,-1.0698839135812572,0.6607722064159335
S0058,0.20005052906393525,0.60081054902977,1.70685792416733,0.5616388721410351,-0.558664227043533,1.105992275127961,-0.6310994500441196,0.16355801139526788,-1.2930836080157901,-1.0332812273367524,0.05138667043618637,0.3680867085808721
S0059,-1.7023906226910304,0.49728736800066425,-0.8194289765982975,1.2796880156711665,-0.35196442882450824,-1.1236222695499858,0.07580455795925227,-0.9162350010787254,1.2689451414331256,0.000530207533099717,-0.1516766230932871,0.5918010189310079
S0060,-1.004947439200293,-1.2891536553285141,0.40835157944163697,-1.099670708008809,-1.1000101537494567,0.8367560312208876,0.5250641099839399,-1.2538295424529113,-0.6191360429413364,-0.90373155594632,1.7763192980405802,0.9060104275706085
S0061,-0.420844846005274,0.5761946893434926,-1.3561861859308293,-0.6726461511894929,0.10486326594188623,0.45223074914591294,-0.09745912551344407,0.24801351071422595,0.07833645995312626,-0.16357740202231738,-0.2961455921908937,-0.4262648726777842
S0062,0.23193750862858806,0.41081558919945615,0.19835916731883396,-1.1785970500010596,-0.9989278511431876,0.39888180594806727,1.4716733006708778,0.15241546155875524,-0.4116684124769942,0.22434045544277556,-1.1368214225134285,1.3089431565364635
S0063,0.1865941445080283,-0.6694572132105483,-0.16679546609287513,-0.5270362320636157,1.3116699768168338,-0.20224008944705912,0.15536574611559287,0.5737264566512917,-0.7407666037645421,0.19370946613515708,0.2744355693942098,-1.5540788210206211
S0064,0.25269648877761,-0.04576206494313917,0.12996629211599667,0.03562971349056658,0.25916987295008204,1.337343225676158,-1.1795074120851095,-0.3421523355004201,0.6666186289628364,0.48092586772791107,0.45940555334208416,2.7535772156733374
S0065,0.6141355241167059,1.1309377962550249,-0.30707205885250843,-0.9929123738972822,-0.3143174292336339,0.7119601713434042,0.4068278548291754,0.4032513705988798,-0.21434438679712778,-0.37380261881297533,-0.17985724429327782,0.7244754501652129
S0066,0.8407274281704181,-1.0062416496712276,0.7623425594314492,-0.6507212307562297,0.46892165184105333,-0.19196574246248815,1.5657885492389845,-0.4180746289811456,0.17861184089478324,0.6065931575594277,-0.8739588501228821,-0.07285705542694518
S0067,-0.2665848846231373,-0.5138134834059732,-0.4397230014832396,1.1120145981367944,-0.5985507347603333,0.5664078826716058,0.31459500203114427,-1.3969801157751758,0.5191694384264413,-1.4135132097576943,0.6280918281651601,-0.5071916431308481
S0068,0.008367253256452208,-1.2942799496263389,0.12238232360481602,0.9269504179706196,-0.8069654280226208,-0.607167086144011,0.45462102356748946,0.47961832364693924,-2.4341792984085067,2.0154063637827733,0.5285534835483313,0.6969186624529615
S0069,-0.14354044666201693,-1.8553535085522448,0.67472206125024,-0.5651880282308862,0.5439316941833399,-0.21880107026272877,0.2380393791163774,-0.7749963814092447,0.8643889426789316,-1.1883790394576719,2.24556942533919,2.237948634987012
S0070,1.6326995854665105,1.2754789857745101,-0.08454835823364099,1.1665467057472083,-0.09617649827612768,-1.553517542245307,1.503201414030688,1.1288244629225053,-0.031339107655435385,-1.2251842573311502,-0.5862006765789738,-1.8211455848875098
S0071,0.9450808526179771,-1.6033089668641802,0.28683087014667635,-0.8436933477796882,-1.4267034449994767,0.2383550932785717,-0.3337993853120314,0.8381891054253677,-1.267605268728707,-0.7573146454738222,-2.3876422084908913,-2.1843466823279227
S0072,1.7981924099785127,2.083598244099669,0.09272620522395288,-0.8238287659065117,-0.298448925490107,0.8735742024863639,-0.5143890198220461,0.2376338670416892,-0.01275605048124964,-0.568812670082858,-0.5261927459918712,0.29332087168550824
S0073,-0.9768881363874414,0.45172934562351613,-0.47157895964918195,0.12736730464823023,1.3839625661685588,-0.16819204522695244,0.9198043401919923,-1.7920328558838285,-0.4703630136405947,0.027688621076072818,1.923330679206459,-1.9599520832598905
S0074,-0.09620986189277686,1.456688850916263,-0.785020405266872,-0.21283881042567027,0.3317389850555395,0.18450855372278024,1.5657704754544142,0.44847381007323184,1.3277728955142192,-0.3600083573099114,-0.7405254112502966,-0.22572319301963548
S0075,-1.1591030933676016,0.48351169621009515,-0.3858781127552457,-0.6717888999774754,0.4986584096210017,-1.1437157779742886,0.7705022138557944,-0.4783373884913608,1.159096444094184,-0.39273757822956723,0.6319096665579241,0.17956237377290588
S0076,0.7439018737144868,0.10994689214762728,-1.6633974123432438,1.008793539242132,-0.08768292245790726,0.789516077354813,0.6902464768688565,-0.7732964810113417,-0.9147954051752969,0.655355101449004,-0.3032490294105138,0.936429279466497
S0077,-0.17820094286302327,1.0234097774482882,0.4233044842091017,0.2879749937141485,-0.3740111987402744,0.2324276140615166,1.1928527149527093,-0.05421545866331975,0.5311744436838554,0.046360076249706055,0.12460404274542186,1.7234107569382986
S0078,1.2017300310395511,0.07940381519571835,0.2144540879360341,-0.7018705035509689,-0.17297154626495317,0.309397787548615,0.8506135895691279,0.749220896910919,-1.1092590559045103,0.9769827306786314,-0.08877367937755289,-0.9869913556775379
S0079,1.3363847374319215,1.463278996737953,0.2637469823406603,0.7087936019052349,0.767449208744432,1.395772152812251,0.7280685254317251,-1.3276882774385688,2.0098077489711277,1.065656889480043,-0.5095242052727647,-1.0296250723574096
S0080,0.5048134304040838,-0.27826003836757923,0.3299953539989592,0.7434068412782634,-0.5664418879967954,-1.1161079926843374,0.38581846787197815,-0.5333878552769735,0.14609578573239815,-1.3433264369622646,-0.2521827244746376,0.7149518910399967
S0081,0.6059325076467968,-0.7883579708732686,-1.1682643693180517,0.01576368975179213,0.5610327970194089,0.405175140192551,-0.5121598443613099,0.2978244424866034,1.5023554712759948,0.20514468730902757,-1.63314793581862,0.2032003381006422
S0082,2.043956971212609,-1.2873908131155956,0.029724661829022104,-0.2263354330321344,0.09588295927506402,0.19425215315377178,1.1399719860629245,0.0847832864008106,1.277259557212047,-0.1176556587864825,-0.3501367739746331,-0.6691829830386058
S0083,-1.8170870291201529,0.2757814119258398,2.0540002884718427,0.4582354772858612,0.6867473541616795,-0.41303132501445505,-0.2443333912736707,0.9846414883332621,2.0086936402898203,1.4879479357968197,0.805244629728022,0.03515057939050897
S0084,0.2097189142673235,-0.7535073194282543,-1.448167521302657,-1.126798357759941,0.0498000345219375,-0.2919922614266772,-1.4694417047196846,-0.037323379049736136,-0.31843032446594494,-1.1728488552840803,-0.3701790106200705,-0.3209530007163442
S0085,-0.6166371399244667,0.9266701647759397,-1.902901562093312,-1.9857989907109712,0.0032857844490918387,0.09612718939230591,0.40421513601897335,-0.5389735082790941,-0.9179238050923317,-0.007316132694947453,-0.44157813534799617,1.5510714046556944
S0086,-0.3242272499251918,-0.053185151717077925,2.4754181395979424,-0.19476022673068688,0.5561568651990907,0.646309433386353,0.7314016437182146,0.28948726541125236,0.19384079441050964,0.10033428983711615,-0.5759939022337732,0.32551880283926843
S0087,2.028645837424592,1.2106819089635574,0.3039180222246367,0.8558297981059901,-0.8691759087306522,-0.26051215419971874,0.9478498441840553,1.4871671934581916,-0.770866172095378,-0.48358830942315717,2.1813757938785363,0.09626124976897246
S0088,1.8233619727003787,0.20685731727579246,0.2461802823254352,-0.30549088765989746,0.9425551415102287,1.3577775503039997,-1.035002230140867,-0.35245055222043675,0.9150785243742204,-0.1295486377843279,-0.4933854685332102,1.0095421538694018
S0089,1.103453204712511,-0.4496420906721386,0.2123665279879456,-1.208474795904233,-0.895480910478699,0.12416523213337996,0.03140678757984353,-0.9668760917306345,-0.7159739247255754,-1.0650443699555594,0.4550598569132106,-1.9676391966919
S0090,-1.0115772295601961,-1.862941547832321,0.4190206038579806,-1.8027335500547015,0.03172919853554027,1.6395240157474233,1.6734339812709018,-1.8059075691788211,0.2984096016309557,-0.9889712963804547,-1.193136035710258,-0.11346995439007401
S0091,1.2282911569331254,0.5996588742203581,-0.7151409284828807,0.7050339974100025,-2.2437083318816793,-0.7529457984332404,-0.8238915447012507,0.07832069173893116,-0.20282796365999967,-0.14147109361988489,-0.17471953010613864,0.022407240989087
S0092,0.5401309669582237,0.14933102610238283,-0.2843518166045584,0.40174827980478217,0.8261235436527639,-0.5560258907226293,-0.059402730672675784,1.1619065630465863,-1.1027606772673566,1.8047021962559437,-1.3391549747395755,-0.3453646112047366
S0093,-0.950189996876012,2.187926996869377,-0.5033500288471519,-0.5008411565285328,-0.37074873993991914,0.09560280789395026,-0.32844177890451104,-0.1328868046223994,-3.5292099530237375,0.05715983600182728,0.017806621486644806,1.0385687974123936
S0094,1.309060948279402,-0.18770806139179752,0.8162290816739554,-1.1015687804448064,0.7673423426961045,-0.5724757991345769,-1.1846974681300548,-0.1855886782040505,1.4004724471977792,0.1810055367308467,1.49648814767838,-0.7487327138158041
S0095,1.04785110454799,-0.6521600372369454,0.22532867148920316,0.216682828659415,0.6614917339241726,0.25074061991132746,-0.7391845378218174,0.8803069520925639,1.7316565943253943,-0.5838034222561184,-1.8352320764450323,0.4993195683537887
S0096,-0.33118039405214905,-0.13110285595529653,0.556177755731012,-0.4563924298255985,-0.2688519713436714,-0.10011951693658637,1.4697539379850162,0.030069604113581585,-1.2356735808149601,-1.1958784811411152,0.13922992165960119,-1.129428000690979
S0097,-1.5623034869241608,0.6355359909340106,0.6844984028686446,-0.36813653389385326,0.29365929115170897,0.1881216441955006,0.6024193859690855,0.6047499039397994,-2.605788587527226,-0.2404989584823943,0.5179041881781331,-0.4104565910390145
S0098,0.03620263925982666,0.7506999816780775,0.0809252332521623,1.5079194172348667,1.1269862522811211,-0.118564152971434,-0.19804617072477865,-2.8503241052013646,-0.3265021968905259,-1.3532688927105265,0.2212295420006227,0.15287071112000175
S0099,0.6958557560267777,1.3966704719481913,-0.026269429671968363,2.280416311923196,0.2324514452199039,-1.310216393716633,-0.5620718751101198,-0.37274670030782203,0.5921271511533787,-0.9472499002293007,-0.297975882809396,-0.16104028079608668
S0100,-0.44812080765554363,0.8114153816797184,0.6413213884653558,1.1665671351039588,-0.33102518111119955,1.202527567647902,-1.3639970859770458,-1.388384300989857,-1.2138016860912133,0.00921169263208945,1.2023781165777556,-0.6021420806396302
S0101,-0.47669340496443713,-0.2160179553093376,0.5728281233876548,-0.4776253033545738,-0.5334169579165013,-1.3453952633576904,-0.5717211111771211,1.1774617529353326,0.09092600847847668,-0.7398545102479152,1.2361439727289343,-0.5852135020601873
S0102,1.4199555794824656,1.4036069779001006,0.05601162637466865,-1.4985495273716876,2.289500615345755,0.3872760562645462,-0.3238870247205901,0.9561279147750558,0.7023027870213473,1.3109383498864404,-0.6623477886798963,0.3184734127743923
S0103,-1.1858702302449369,0.6663343957412341,-0.022945369627187417,0.2810092554868121,-0.1463497238404702,-0.25098882058836114,-0.868231174014714,0.7904302146842336,1.4897040367414378,-0.5566683589100853,0.5535405049710949,0.4321836246602423
S0104,0.00809781134885869,-1.5265957333647167,-1.3015973511105925,-0.7809819511515705,-2.1390047235719316,1.408030729905615,0.3677032291797136,-0.029961048399121757,-2.1902358192678286,-1.8238708550204004,-0.0023413881869583275,1.970489965483977
S0105,-0.6986441958730818,0.863798014412438,-0.47990240767496084,0.05523925928886656,1.2146838488929317,-0.3459516301665442,-0.6901049080521332,1.4180705541247638,0.04555782111359534,1.091205090586163,-0.685248893384687,1.4066742089609758
S0106,0.273627274534611,0.43478762621465866,0.1316293114291747,-0.5054749819965015,-0.0016828104949717336,-0.44259023798936625,0.9595460626447856,-0.20305716706866234,-1.4965072277938996,-1.6794237349892838,-1.7267181523204245,0.6179707575539414
S0107,-1.1515043113734442,0.3000857758385668,0.13657451749141328,-0.06470859490977714,0.43840520338236943,0.1583035370905262,-2.70972974278095,-0.3236252408484902,0.42510313406343103,1.6402828107549985,1.6864576165824976,-1.3631505135852566
S0108,-0.34972529931277313,-1.5661148137079979,1.519885075110083,1.0128562081485508,0.3505878868631747,0.16609486126021009,1.3806311003494742,1.211325194760139,1.158044696656121,0.4566798597822596,-0.34922829951416257,0.7671248320175574
S0109,0.8160419052551146,-0.1906374695919598,-0.3512489188342415,1.1333132695582098,1.6641161087696066,-0.7493957809147662,-0.2633766754479744,0.35093307645469796,0.4865989977486106,-0.5223663592412943,1.883520630344044,0.4220952655451712
S0110,0.5313834084705529,1.758884081511754,-0.44906162524459003,-0.08843187644227794,-1.2533222290216288,-0.17235047225357822,-1.4889275239353628,0.747849354193172,0.4199967500699922,-0.27706930703854016,-0.10042370781784783,0.7614664151889905
S0111,-1.135796086889898,0.20416786745252327,0.6995098064587445,-1.7822740774072416,0.6849380057020193,-1.6740624632615668,-0.11759448385153255,-1.1633911040952263,1.4312465792900149,-1.1571210541523476,-1.6501898919653826,0.13335214159631562
S0112,-0.4137029800208229,-1.504605228663933,0.5258151991548494,-1.9914990624496793,-1.036240972583125,-0.5752182704207847,0.8022223921551402,1.295468367013152,1.1027822473275728,-0.15327379046223277,-2.427308244795156,0.39085302121855847
S0113,1.4705737392246134,1.2337904078135682,0.4629490097437198,-1.1895027643384526,-0.525307003628415,1.9338143987456746,-1.4167295346641338,-1.1478412281503858,0.9425515511652842,-0.4311592448055278,-1.1817551222046219,1.5279711787230157
S0114,0.4610559781451398,-0.38180116437717815,-1.1457748358995155,2.047406563859938,-0.02445181874660751,1.3973280624694941,0.8936335446094399,-0.5209015616632341,-0.5129411149897811,1.4463148979339198,1.4625173326199776,-1.8769159761207344
S0115,0.5497802609821923,-0.12121480472361965,-1.033323162938506,0.2617460947171974,-1.3495967909863944,-0.4664553546461,-0.7984737327699676,-0.4997912641559985,-0.07147849366199094,-1.0155666619054864,1.5731790288732976,0.4932832333941253
S0116,1.7945630283820548,-0.1600799690780195,-0.5487899622971091,1.758415614493028,-0.5780597398739851,-0.17829202198912472,0.7200474104973147,-1.2377258082972784,0.71129468479365,0.5833470661646026,1.2693253180378326,0.890044503010141
S0117,1.299978352877571,-0.11042190050841018,-0.8626703187070606,2.1099854140833623,-1.5266956155219669,-1.4265130788738078,0.5651280405088313,1.6249860481773497,0.18955084591416504,0.9993036997022059,-1.9958027274719585,-0.49954496218113714
